price,profit0.0,-12250.0
4.24,93750.0
4.25,94000.0
4.26,94250.0
4.27,94499.99999999999
4.28,94750.0
4.29,95000.0
4.3,95250.0
4.31,95499.99999999999
4.32,95750.0
4.33,96000.0
4.34,96250.0
4.35,96499.99999999999
4.36,96750.00000000001
4.37,97000.0
4.38,97250.0
4.39,97499.99999999999
4.4,97750.00000000001
4.41,98000.0
4.42,98250.0
4.43,98500.0
4.44,98750.00000000001
4.45,99000.0
4.46,99250.0
4.47,99500.0
4.48,99750.00000000001
4.49,100000.0
4.5,100250.0
4.51,100500.0
4.52,100749.99999999999
4.53,101000.0
4.54,101250.0
4.55,101500.0
4.56,101749.99999999999
4.57,102000.0
4.58,102250.0
4.59,102500.0
4.6,102749.99999999999
4.61,103000.00000000001
4.62,103250.0
4.63,103500.0
4.64,103749.99999999999
4.65,104000.00000000001
4.66,104250.0
4.67,104500.0
4.68,104750.0
4.69,105000.00000000001
4.7,105250.0
4.71,105500.0
4.72,105750.0
4.73,106000.00000000001
4.74,106250.0
4.75,106500.0
4.76,106750.0
4.77,106999.99999999999
4.78,107250.0
4.79,107500.0
4.8,107750.0
4.81,107999.99999999999
4.82,108250.0
4.83,108500.0
4.84,108750.0
4.85,108999.99999999999
4.86,109250.00000000001
4.87,109500.0
4.88,109750.0
4.89,109999.99999999999
4.9,110250.00000000001
4.91,110500.0
4.92,110750.0
4.93,111000.0
4.94,111250.00000000001
4.95,111500.0
4.96,111750.0
4.97,112000.0
4.98,112250.00000000001
4.99,112500.0
5.0,112750.0
5.01,113000.0
5.02,113249.99999999999
5.03,113500.0
5.04,113750.0
5.05,114000.0
5.06,114249.99999999999
5.07,114500.0
5.08,114750.0
5.09,115000.0
5.1,115249.99999999999
5.11,115500.00000000001
5.12,115750.0
5.13,116000.0
5.14,116249.99999999999
5.15,116500.00000000001
5.16,116750.0
5.17,117000.0
5.18,117250.0
5.19,117500.00000000001
5.2,117750.0
5.21,118000.0
5.22,118250.0
5.23,118500.00000000001
5.24,118750.0
5.25,119000.0
5.26,119250.0
5.27,119500.0
5.28,119750.0
5.29,120000.0
5.3,120250.0
5.31,120500.0
5.32,120750.0
5.33,121000.0
5.34,121250.0
5.35,121500.0
5.36,121750.0
5.37,122000.0
5.38,122250.0
5.39,122500.0
5.4,122750.0
5.41,123000.0
5.42,123250.0
5.43,123500.0
5.44,123750.0
5.45,124000.0
5.46,124250.0
5.47,124500.0
5.48,124750.0
5.49,125000.0
5.5,125250.0
5.51,125500.0
5.52,125750.0
5.53,126000.0
5.54,126250.0
5.55,126500.0
5.56,126750.0
5.57,127000.0
5.58,127250.0
5.59,127500.0
5.6,127750.0
5.61,128000.0
5.62,128250.0
5.63,128500.0
5.64,128750.0
5.65,129000.0
5.66,129250.0
5.67,129500.0
5.68,129750.0
5.69,130000.0
5.7,130250.0
5.71,130500.0
5.72,130750.0
5.73,131000.0
5.74,131250.0
5.75,131500.0
5.76,131750.0
5.77,132000.0
5.78,132250.0
5.79,132500.0
5.8,132750.0
5.81,133000.0
5.82,133250.0
5.83,133500.0
5.84,133750.0
5.85,134000.0
5.86,134250.0
5.87,134500.0
5.88,134750.0
5.89,135000.0
5.9,135250.0
5.91,135500.0
5.92,135750.0
5.93,136000.0
5.94,136250.0
5.95,136500.0
5.96,136750.0
5.97,137000.0
5.98,137250.0
5.99,137500.0
6.0,137750.0
6.01,138000.0
6.02,138250.0
6.03,138500.0
6.04,138750.0
6.05,139000.0
6.06,139250.0
6.07,139500.0
6.08,139750.0
6.09,140000.0
6.1,140250.0
6.11,140500.0
6.12,140750.0
6.13,141000.0
6.14,141250.0
6.15,141500.0
6.16,141750.0
6.17,142000.0
6.18,142250.0
6.19,142500.0
6.2,142750.0
6.21,143000.0
6.22,143250.0
6.23,143500.0
6.24,143750.0
6.25,144000.0
6.26,144250.0
6.27,144500.0
6.28,144750.0
6.29,145000.0
6.3,145250.0
6.31,145500.0
6.32,145750.0
6.33,146000.0
6.34,146250.0
6.35,146500.0
6.36,146750.0
6.37,147000.0
6.38,147250.0
6.39,147500.0
6.4,147750.0
6.41,148000.0
6.42,148250.0
6.43,148500.0
6.44,148750.0
6.45,149000.0
6.46,149250.0
6.47,149500.0
6.48,149750.0
6.49,150000.0
6.5,150250.0
6.51,150500.0
6.52,150750.0
6.53,151000.0
6.54,151250.0
6.55,151500.0
6.56,151750.0
6.57,152000.0
6.58,152250.0
6.59,152500.0
6.6,152750.0
6.61,153000.0
6.62,153250.0
6.63,153500.0
6.64,153750.0
6.65,154000.0
6.66,154250.0
6.67,154500.0
6.68,154750.0
6.69,155000.0
6.7,155250.0
6.71,155500.0
6.72,155750.0
6.73,156000.0
6.74,156250.0
6.75,156500.0
6.76,156750.0
6.77,157000.0
6.78,157250.0
6.79,157500.0
6.8,157750.0
6.81,158000.0
6.82,158250.0
6.83,158500.0
6.84,158750.0
6.85,159000.0
6.86,159250.0
6.87,159500.0
6.88,159750.0
6.89,160000.0
6.9,160250.0
6.91,160500.0
6.92,160750.0
6.93,161000.0
6.94,161250.0
6.95,161500.0
6.96,161750.0
6.97,162000.0
6.98,162250.0
6.99,162500.0
7.0,162750.0
7.01,163000.0
7.02,163250.0
7.03,163500.0
7.04,163750.0
7.05,164000.0
7.06,164250.0
7.07,164500.0
7.08,164750.0
7.09,165000.0
7.1,165250.0
7.11,165500.0
7.12,165750.0
7.13,166000.0
7.14,166250.0
7.15,166500.0
7.16,166750.0
7.17,167000.0
7.18,167250.0
7.19,167500.0
7.2,167750.0
7.21,168000.0
7.22,168250.0
7.23,168500.0
7.24,168750.0
7.25,169000.0
7.26,169250.0
7.27,169500.0
7.28,169750.0
7.29,170000.0
7.3,170250.0
7.31,170500.0
7.32,170750.0
7.33,171000.0
7.34,171250.0
7.35,171500.0
7.36,171750.0
